"","Branches","Junctions","End_points_Voxels","Junction_Voxels","Slab_Voxels","Average_Branch_Length","Triple_Points","Quadruple_Points","Maximum_Branch_Length","replicate","Group","Batch","sample"
"1766",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1767",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1768",1,0,2,0,3,5.481,0,0,5.481,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1769",1,0,2,0,11,11.924,0,0,11.924,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1770",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1771",1,0,2,0,2,3.112,0,0,3.112,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1772",1,0,2,0,10,11.619,0,0,11.619,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1773",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1774",5,2,4,4,20,6.479,2,0,9.596,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1775",1,0,2,0,3,4.88,0,0,4.88,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1776",1,0,2,0,21,22.369,0,0,22.369,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1777",3,1,3,1,33,14.675,1,0,29.047,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1778",1,0,2,0,10,14.39,0,0,14.39,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1779",3,1,3,1,5,3.459,1,0,3.848,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1780",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1781",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1782",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1783",1,0,2,0,0,1.633,0,0,1.633,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1784",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1785",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1786",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1787",1,0,2,0,10,11.447,0,0,11.447,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1788",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1789",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1790",1,0,2,0,3,3.589,0,0,3.589,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1791",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1792",1,0,2,0,7,8.755,0,0,8.755,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1793",1,0,2,0,7,7.599,0,0,7.599,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1794",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1795",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1796",3,1,3,1,7,5.233,1,0,9.749,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1797",6,2,5,6,58,14.107,1,1,41.022,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1798",1,0,2,0,2,4.268,0,0,4.268,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1799",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1800",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1801",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1802",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1803",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1804",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1805",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1806",6,2,5,6,48,11.029,1,1,18.512,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1807",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1808",16,7,9,19,83,8.657,6,0,15.974,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1809",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1810",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1811",1,0,2,0,1,2.329,0,0,2.329,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1812",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1813",4,1,4,3,16,6.836,0,1,12.728,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1814",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1815",7,3,5,7,78,14.293,3,0,35.756,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1816",3,1,3,1,12,6.586,1,0,9.111,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1817",1,0,2,0,2,2.894,0,0,2.894,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1818",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1819",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1820",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1821",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1822",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1823",1,0,2,0,2,3.428,0,0,3.428,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1824",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1825",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1826",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1827",3,1,3,1,22,9.592,1,0,20.098,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1828",1,0,2,0,2,4.164,0,0,4.164,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1829",1,0,2,0,1,2.215,0,0,2.215,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1830",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1831",9,4,6,10,34,6.613,4,0,13.083,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1832",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1833",107,44,55,149,568,8.937,26,13,46.909,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1834",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1835",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1836",1,0,2,0,1,1.93,0,0,1.93,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1837",1,0,2,0,8,11.544,0,0,11.544,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1838",1,0,2,0,5,8.147,0,0,8.147,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1839",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1840",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1841",1,0,2,0,9,12.442,0,0,12.442,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1842",1,0,2,0,0,1.633,0,0,1.633,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1843",1,0,2,0,23,29.36,0,0,29.36,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1844",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1845",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1846",6,1,5,6,2,3.833,0,0,7.02,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1847",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1848",1,0,2,0,1,1.795,0,0,1.795,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1849",1,0,2,0,30,37.941,0,0,37.941,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1850",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1851",19,7,13,42,79,7.795,5,0,15.268,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1852",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1853",1,0,2,0,2,3.563,0,0,3.563,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1854",1,0,2,0,23,27.257,0,0,27.257,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1855",5,2,4,2,27,8.014,2,0,26.733,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1856",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1857",4,1,4,2,4,3.941,0,1,4.88,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1858",1,0,2,0,0,0.897,0,0,0.897,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1859",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1860",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1861",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1862",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1863",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1864",3,1,3,1,13,6.68,1,0,10.273,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1865",17,8,10,10,134,11.317,8,0,34.421,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1866",1,0,2,0,8,10.913,0,0,10.913,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1867",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1868",1,0,2,0,1,1.795,0,0,1.795,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1869",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1870",3,1,3,1,12,6.554,1,0,12.795,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1871",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1872",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1873",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1874",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1875",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1876",1,0,2,0,16,18.512,0,0,18.512,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1877",3,1,3,1,4,3.287,1,0,3.6,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1878",1,0,2,0,6,6.702,0,0,6.702,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1879",5,1,5,6,34,11.793,0,0,25.608,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1880",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1881",1,0,2,0,3,4.927,0,0,4.927,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1882",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1883",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1884",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1885",1,0,2,0,4,4.974,0,0,4.974,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1886",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1887",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1888",1,0,2,0,10,11.552,0,0,11.552,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1889",1,0,2,0,2,2.692,0,0,2.692,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1890",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1891",1,0,2,0,7,7.599,0,0,7.599,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1892",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1893",7,3,5,3,24,5.304,3,0,13.864,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1894",27,11,16,26,69,5.788,8,2,13.195,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1895",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1896",1,0,2,0,4,4.907,0,0,4.907,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1897",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1898",1,0,2,0,6,7.542,0,0,7.542,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1899",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1900",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1901",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1902",1,0,2,0,2,3.953,0,0,3.953,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1903",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1904",1,0,2,0,6,8.766,0,0,8.766,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1905",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1906",1,0,2,0,26,31.757,0,0,31.757,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1907",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1908",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1909",1,0,2,0,4,5.327,0,0,5.327,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1910",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1911",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1912",1,0,2,0,1,2.598,0,0,2.598,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1913",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1914",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1915",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1916",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1917",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1918",1,0,2,0,0,0.897,0,0,0.897,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1919",1,0,2,0,3,3.589,0,0,3.589,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1920",1,0,2,0,3,4.612,0,0,4.612,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1921",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1922",9,3,7,85,32,7.424,2,0,13.99,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1923",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1924",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1925",1,0,2,0,3,4.43,0,0,4.43,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1926",1,0,2,0,1,2.329,0,0,2.329,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1927",13,4,10,15,32,6.088,2,1,13.759,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1928",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1929",1,0,2,0,31,35.125,0,0,35.125,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1930",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1931",5,2,4,2,7,3.203,2,0,4.85,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1932",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1933",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1934",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1935",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1936",1,0,2,0,4,6.493,0,0,6.493,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1937",1,0,2,0,2,2.692,0,0,2.692,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1938",1,0,2,0,1,2.729,0,0,2.729,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1939",1,0,2,0,0,1.633,0,0,1.633,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1940",1,0,2,0,2,3.112,0,0,3.112,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1941",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1942",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1943",1,0,2,0,12,15.726,0,0,15.726,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1944",1,0,2,0,5,5.804,0,0,5.804,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1945",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1946",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1947",1,0,2,0,2,3.533,0,0,3.533,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1948",1,0,2,0,1,2.951,0,0,2.951,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1949",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1950",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1951",1,0,2,0,3,4.897,0,0,4.897,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1952",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1953",1,0,2,0,1,1.93,0,0,1.93,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1954",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1955",5,2,4,2,18,5.626,2,0,6.799,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1956",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1957",1,0,2,0,2,3.428,0,0,3.428,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1958",1,0,2,0,1,2.215,0,0,2.215,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1959",1,0,2,0,1,2.329,0,0,2.329,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1960",1,0,2,0,24,29.913,0,0,29.913,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1961",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1962",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1963",7,3,5,3,32,7.205,3,0,13.978,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1964",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1965",1,0,2,0,1,1.795,0,0,1.795,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1966",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1967",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1968",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1969",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1970",1,0,2,0,5,6.96,0,0,6.96,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1971",8,3,6,10,40,8.781,2,1,13.493,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1972",1,0,2,0,1,2.215,0,0,2.215,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1973",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1974",291,116,136,886,1141,8.013,63,29,38.488,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1975",1,0,2,0,7,8.44,0,0,8.44,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1976",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1977",1,0,2,0,1,1.93,0,0,1.93,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1978",7,3,5,7,23,6.404,3,0,12.183,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1979",1,0,2,0,7,9.958,0,0,9.958,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1980",1,0,2,0,6,7.437,0,0,7.437,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1981",1,0,2,0,2,3.533,0,0,3.533,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1982",1,0,2,0,1,1.795,0,0,1.795,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1983",1,0,2,0,1,2.951,0,0,2.951,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1984",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1985",1,0,2,0,5,5.384,0,0,5.384,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1986",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1987",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1988",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1989",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1990",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1991",1,0,2,0,13,17.187,0,0,17.187,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1992",1,0,2,0,1,2.329,0,0,2.329,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1993",1,0,2,0,6,8.278,0,0,8.278,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1994",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1995",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1996",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1997",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1998",5,2,4,2,13,4.115,2,0,7.753,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"1999",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"2000",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"2001",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"2002",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"2003",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"2004",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"2005",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"2006",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"2007",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"2008",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"2009",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"2010",3,1,3,1,7,4.586,1,0,8.173,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
